job_title,salary
Business Intelligence Manager,92851.24 to 99338.84
Power BI Developer,47438.02 to 53925.62
Power BI Developer,34462.81 to 40950.41
Architect,287479.34 to 293966.94
AI Scientist,79876.03 to 86363.64
Systems Engineer,268016.53 to 274504.13
Data Governance,196652.89 to 203140.5
Technical Lead,66900.83 to 73388.43
Technical Lead,60413.22 to 66900.83
Backend Engineer,105826.45 to 112314.05
Data Analytics Lead,86363.64 to 92851.24
Technical Lead,112314.05 to 118801.65
Data Product Manager,73388.43 to 79876.03
Manager,469132.23 to 475619.83
Data Analytics Specialist,183677.69 to 190165.29
Data Analytics Specialist,112314.05 to 118801.65
Quantitative Analyst,92851.24 to 99338.84
Quantitative Analyst,53925.62 to 60413.22
Architect,261528.93 to 268016.53
Machine Learning Scientist,118801.65 to 125289.26
Prompt Engineer,47438.02 to 53925.62
Engineering Manager,306942.15 to 313429.75
AI Researcher,53925.62 to 60413.22
AI Researcher,112314.05 to 118801.65
BI Analyst,99338.84 to 105826.45
Technical Writer,144752.07 to 151239.67
Technical Writer,99338.84 to 105826.45
Machine Learning Lead,222603.31 to 229090.91
Machine Learning Lead,125289.26 to 131776.86
Machine Learning Scientist,209628.1 to 216115.7
Technical Lead,92851.24 to 99338.84
Data Management Specialist,99338.84 to 105826.45
Data Scientist,352355.37 to 358842.98
Member of Technical Staff,261528.93 to 268016.53
Head of Data,229090.91 to 235578.51
Data Quality Specialist,15000.0 to 21487.6
Full Stack Engineer,99338.84 to 105826.45
Data Lead,66900.83 to 73388.43
Head of Data,138264.46 to 144752.07
Machine Learning Engineer,482107.44 to 488595.04
Product Manager,319917.36 to 326404.96
Data Product Owner,73388.43 to 79876.03
Decision Scientist,79876.03 to 86363.64
Solutions Architect,203140.5 to 209628.1
Solutions Architect,112314.05 to 118801.65
Machine Learning Engineer,365330.58 to 371818.18
Data Operations Engineer,235578.51 to 242066.12
AI Data Scientist,99338.84 to 105826.45
Site Reliability Engineer,423719.01 to 430206.61
Site Reliability Engineer,222603.31 to 229090.91
Data Visualization Developer,170702.48 to 177190.08
Data Visualization Developer,92851.24 to 99338.84
Data Visualization Developer,118801.65 to 125289.26
Technical Writer,495082.64 to 501570.25
Engineering Manager,268016.53 to 274504.13
Consultant,177190.08 to 183677.69
Data Infrastructure Engineer,255041.32 to 261528.93
BI Developer,66900.83 to 73388.43
BI Developer,40950.41 to 47438.02
Data Product Owner,177190.08 to 183677.69
Data Product Owner,125289.26 to 131776.86
Head of Data,268016.53 to 274504.13
Head of Data,293966.94 to 300454.55
Head of Data,462644.63 to 469132.23
Head of Data,384793.39 to 391280.99
AI Developer,131776.86 to 138264.46
AI Developer,112314.05 to 118801.65
Robotics Engineer,27975.21 to 34462.81
Robotics Engineer,21487.6 to 27975.21
Data Management Analyst,131776.86 to 138264.46
Product Analyst,222603.31 to 229090.91
Product Analyst,105826.45 to 112314.05
Data Quality Engineer,27975.21 to 34462.81
Data Quality Analyst,99338.84 to 105826.45
Data Quality Lead,255041.32 to 261528.93
Data Quality Lead,118801.65 to 125289.26
Statistical Programmer,79876.03 to 86363.64
Data Product Owner,209628.1 to 216115.7
Business Intelligence Developer,131776.86 to 138264.46
Robotics Engineer,203140.5 to 209628.1
Robotics Engineer,144752.07 to 151239.67
BI Engineer,92851.24 to 99338.84
AI Specialist,79876.03 to 86363.64
AI Specialist,60413.22 to 66900.83
Data Lead,79876.03 to 86363.64
Data Integration Specialist,216115.7 to 222603.31
Data Integration Analyst,53925.62 to 60413.22
Data Integration Analyst,40950.41 to 47438.02
Data Architect,40950.41 to 47438.02
AI Architect,177190.08 to 183677.69
AI Architect,190165.29 to 196652.89
Product Designer,306942.15 to 313429.75
Product Designer,242066.12 to 248553.72
Product Designer,196652.89 to 203140.5
Decision Scientist,280991.74 to 287479.34
Decision Scientist,138264.46 to 144752.07
Data Reporting Analyst,60413.22 to 66900.83
Prompt Engineer,157727.27 to 164214.88
Engineer,423719.01 to 430206.61
Data Specialist,131776.86 to 138264.46
Insight Analyst,183677.69 to 190165.29
Insight Analyst,118801.65 to 125289.26
Safety Data Management Specialist,99338.84 to 105826.45
BI Developer,47438.02 to 53925.62
Engineering Manager,358842.98 to 365330.58
Data Quality Analyst,40950.41 to 47438.02
Data Quality Analyst,27975.21 to 34462.81
Business Intelligence Developer,261528.93 to 268016.53
Business Intelligence Developer,248553.72 to 255041.32
Business Intelligence Developer,164214.88 to 170702.48
Data Governance,248553.72 to 255041.32
AI Engineer,66900.83 to 73388.43
Data Product Owner,86363.64 to 92851.24
Architect,332892.56 to 339380.17
Data Management Specialist,73388.43 to 79876.03
Consultant,209628.1 to 216115.7
Data Analyst,495082.64 to 501570.25
Software Development Engineer,105826.45 to 112314.05
Applied Scientist,397768.6 to 404256.2
Applied Scientist,319917.36 to 326404.96
Power BI Developer,53925.62 to 60413.22
AI Architect,222603.31 to 229090.91
Research Engineer,105826.45 to 112314.05
Quantitative Developer,280991.74 to 287479.34
Quantitative Developer,151239.67 to 157727.27
Solution Architect,261528.93 to 268016.53
Solution Architect,190165.29 to 196652.89
Data Infrastructure Engineer,99338.84 to 105826.45
Data Infrastructure Engineer,60413.22 to 66900.83
Business Intelligence Lead,157727.27 to 164214.88
Business Intelligence Lead,112314.05 to 118801.65
AI Architect,261528.93 to 268016.53
AI Architect,157727.27 to 164214.88
Decision Scientist,157727.27 to 164214.88
Data Visualization Engineer,112314.05 to 118801.65
Data Infrastructure Engineer,235578.51 to 242066.12
Data Infrastructure Engineer,157727.27 to 164214.88
Data Governance Analyst,157727.27 to 164214.88
Data Quality Analyst,79876.03 to 86363.64
Data Governance,34462.81 to 40950.41
Manager,417231.4 to 423719.01
Technical Lead,118801.65 to 125289.26
Lead Analyst,131776.86 to 138264.46
Lead Analyst,73388.43 to 79876.03
MLOps Engineer,203140.5 to 209628.1
Analytics Engineer,696198.35 to 702685.95
Research Engineer,715661.16 to 722148.76
Research Engineer,99338.84 to 105826.45
Data and Reporting Analyst,112314.05 to 118801.65
Data and Reporting Analyst,66900.83 to 73388.43
Product Manager,722148.76 to 728636.36
Software Engineer,618347.11 to 624834.71
Data Visualization Engineer,216115.7 to 222603.31
Data Visualization Engineer,79876.03 to 86363.64
Manager,397768.6 to 404256.2
Data Scientist,417231.4 to 423719.01
Engineering Manager,417231.4 to 423719.01
Developer,300454.55 to 306942.15
Research Analyst,99338.84 to 105826.45
Machine Learning Scientist,138264.46 to 144752.07
Business Intelligence Engineer,235578.51 to 242066.12
Technical Lead,319917.36 to 326404.96
Data Quality Engineer,203140.5 to 209628.1
Data Quality Engineer,112314.05 to 118801.65
Insight Analyst,164214.88 to 170702.48
Insight Analyst,112314.05 to 118801.65
Applied Scientist,345867.77 to 352355.37
Data Specialist,170702.48 to 177190.08
Principal Software Architect,248553.72 to 255041.32
Principal Software Architect,177190.08 to 183677.69
Architect,60413.22 to 66900.83
Architect,47438.02 to 53925.62
Business Intelligence Analyst,53925.62 to 60413.22
Statistical Programmer,183677.69 to 190165.29
Statistical Programmer,118801.65 to 125289.26
Business Intelligence,138264.46 to 144752.07
Business Intelligence,105826.45 to 112314.05
Computational Biologist,105826.45 to 112314.05
Data Strategist,86363.64 to 92851.24
Data Strategist,60413.22 to 66900.83
Principal Statistical Programmer,170702.48 to 177190.08
Research Assistant,86363.64 to 92851.24
Data Infrastructure Engineer,384793.39 to 391280.99
Data Infrastructure Engineer,196652.89 to 203140.5
Full Stack Developer,112314.05 to 118801.65
Data Integration Analyst,79876.03 to 86363.64
Data Integration Analyst,66900.83 to 73388.43
Data Analytics Consultant,73388.43 to 79876.03
Data Analytics Consultant,60413.22 to 66900.83
Research Associate,99338.84 to 105826.45
AI Architect,112314.05 to 118801.65
AI Architect,86363.64 to 92851.24
Platform Engineer,280991.74 to 287479.34
MLOps Engineer,138264.46 to 144752.07
Manager,462644.63 to 469132.23
Engineering Manager,462644.63 to 469132.23
Engineer,384793.39 to 391280.99
Data Developer,86363.64 to 92851.24
Machine Learning Researcher,261528.93 to 268016.53
Machine Learning Researcher,138264.46 to 144752.07
Data Lead,229090.91 to 235578.51
Data Lead,151239.67 to 157727.27
Principal Researcher,313429.75 to 319917.36
Principal Researcher,157727.27 to 164214.88
AI Developer,339380.17 to 345867.77
Postdoctoral Fellow,66900.83 to 73388.43
QA Engineer,222603.31 to 229090.91
QA Engineer,105826.45 to 112314.05
QA Engineer,92851.24 to 99338.84
DevOps Engineer,144752.07 to 151239.67
Data Governance,157727.27 to 164214.88
Data Visualization Engineer,60413.22 to 66900.83
Research Engineer,47438.02 to 53925.62
Software Development Engineer,287479.34 to 293966.94
Architect,469132.23 to 475619.83
Machine Learning Scientist,66900.83 to 73388.43
Data Governance Specialist,92851.24 to 99338.84
Business Intelligence Developer,138264.46 to 144752.07
Data Operations Engineer,131776.86 to 138264.46
Data Operations Engineer,92851.24 to 99338.84
Power BI Developer,131776.86 to 138264.46
Research Engineer,229090.91 to 235578.51
Tech Lead,196652.89 to 203140.5
Tech Lead,183677.69 to 190165.29
Algorithm Developer,157727.27 to 164214.88
Machine Learning Researcher,79876.03 to 86363.64
Machine Learning Researcher,34462.81 to 40950.41
Systems Engineer,332892.56 to 339380.17
AI Developer,34462.81 to 40950.41
AI Developer,66900.83 to 73388.43
AI Developer,53925.62 to 60413.22
Data Governance Lead,261528.93 to 268016.53
Data Governance Lead,203140.5 to 209628.1
Architect,417231.4 to 423719.01
Data Analytics Consultant,99338.84 to 105826.45
Data Analytics Consultant,40950.41 to 47438.02
Data Management Lead,125289.26 to 131776.86
Architect,339380.17 to 345867.77
DevOps Engineer,86363.64 to 92851.24
Data Analytics Specialist,164214.88 to 170702.48
Data Analytics Specialist,79876.03 to 86363.64
Data Strategy Lead,274504.13 to 280991.74
Data Strategy Lead,144752.07 to 151239.67
Business Intelligence,66900.83 to 73388.43
Business Intelligence Engineer,92851.24 to 99338.84
Analytics Specialist,79876.03 to 86363.64
Analytics Specialist,53925.62 to 60413.22
Systems Engineer,261528.93 to 268016.53
AI Developer,151239.67 to 157727.27
Data Analytics Developer,92851.24 to 99338.84
AI Architect,151239.67 to 157727.27
Data Infrastructure Engineer,293966.94 to 300454.55
Data Infrastructure Engineer,131776.86 to 138264.46
Full Stack Developer,177190.08 to 183677.69
DevOps Engineer,306942.15 to 313429.75
Data Architect,274504.13 to 280991.74
Data Reporting Analyst,112314.05 to 118801.65
Research Analyst,105826.45 to 112314.05
Data Modeler,268016.53 to 274504.13
Business Intelligence,40950.41 to 47438.02
Business Intelligence,34462.81 to 40950.41
AI Developer,274504.13 to 280991.74
AI Developer,183677.69 to 190165.29
Solutions Architect,86363.64 to 92851.24
Data Operations Manager,358842.98 to 365330.58
Data Operations Manager,216115.7 to 222603.31
Associate,300454.55 to 306942.15
Business Intelligence Analyst,21487.6 to 27975.21
Product Analyst,164214.88 to 170702.48
Machine Learning Researcher,306942.15 to 313429.75
Machine Learning Researcher,170702.48 to 177190.08
Machine Learning Researcher,293966.94 to 300454.55
Machine Learning Researcher,164214.88 to 170702.48
Software Developer,280991.74 to 287479.34
Research Scientist,384793.39 to 391280.99
Data Quality Analyst,66900.83 to 73388.43
Bioinformatics Scientist,222603.31 to 229090.91
Bioinformatics Scientist,151239.67 to 157727.27
Bioinformatics Scientist,125289.26 to 131776.86
BI Analyst,222603.31 to 229090.91
Full Stack Engineer,40950.41 to 47438.02
Quantitative Analyst,112314.05 to 118801.65
Quantitative Analyst,73388.43 to 79876.03
Business Intelligence Analyst,138264.46 to 144752.07
Robotics Engineer,66900.83 to 73388.43
Data Developer,105826.45 to 112314.05
Computational Biologist,177190.08 to 183677.69
Computational Biologist,144752.07 to 151239.67
Solutions Architect,73388.43 to 79876.03
Machine Learning Developer,47438.02 to 53925.62
Machine Learning Developer,40950.41 to 47438.02
Risk Analyst,105826.45 to 112314.05
Risk Analyst,73388.43 to 79876.03
Lead Analyst,183677.69 to 190165.29
Lead Analyst,151239.67 to 157727.27
Engineering Manager,177190.08 to 183677.69
Product Designer,248553.72 to 255041.32
Big Data Analyst,79876.03 to 86363.64
Data Scientist Manager,99338.84 to 105826.45
Full Stack Engineer,306942.15 to 313429.75
BI Engineer,73388.43 to 79876.03
Data Analytics Specialist,86363.64 to 92851.24
Data Architect,378305.79 to 384793.39
Data Quality Lead,190165.29 to 196652.89
Data Management Specialist,105826.45 to 112314.05
Data Management Specialist,144752.07 to 151239.67
Pricing Analyst,138264.46 to 144752.07
Pricing Analyst,99338.84 to 105826.45
Business Intelligence Engineer,53925.62 to 60413.22
Business Intelligence Lead,79876.03 to 86363.64
Business Intelligence Lead,66900.83 to 73388.43
Python Developer,216115.7 to 222603.31
Lead Analyst,164214.88 to 170702.48
Systems Engineer,203140.5 to 209628.1
Data Modeler,118801.65 to 125289.26
Data Modeler,99338.84 to 105826.45
Engineering Manager,365330.58 to 371818.18
Product Designer,235578.51 to 242066.12
Lead Data Engineer,92851.24 to 99338.84
Data Governance,177190.08 to 183677.69
Solution Architect,280991.74 to 287479.34
Systems Engineer,417231.4 to 423719.01
Technical Writer,138264.46 to 144752.07
Technical Writer,86363.64 to 92851.24
Consultant,242066.12 to 248553.72
Data Management Lead,222603.31 to 229090.91
Data Management Lead,73388.43 to 79876.03
DevOps Engineer,203140.5 to 209628.1
Lead Engineer,196652.89 to 203140.5
Lead Engineer,105826.45 to 112314.05
Data Governance Analyst,196652.89 to 203140.5
Data Management Analyst,47438.02 to 53925.62
MLOps Engineer,144752.07 to 151239.67
Solutions Engineer,34462.81 to 40950.41
Cloud Engineer,34462.81 to 40950.41
Solutions Architect,53925.62 to 60413.22
Data and Reporting Professional,92851.24 to 99338.84
Data and Reporting Professional,66900.83 to 73388.43
Data Team Lead,60413.22 to 66900.83
Data Team Lead,53925.62 to 60413.22
Architect,73388.43 to 79876.03
Bioinformatician,170702.48 to 177190.08
Bioinformatician,131776.86 to 138264.46
Lead Engineer,190165.29 to 196652.89
Lead Engineer,164214.88 to 170702.48
Data Integration Analyst,203140.5 to 209628.1
Data Integration Analyst,144752.07 to 151239.67
Data Engineer,287479.34 to 293966.94
Data Management Specialist,196652.89 to 203140.5
Data Management Specialist,125289.26 to 131776.86
Data Visualization Engineer,105826.45 to 112314.05
Data Visualization Engineer,73388.43 to 79876.03
Applied Scientist,332892.56 to 339380.17
AI Architect,319917.36 to 326404.96
Data Visualization Engineer,144752.07 to 151239.67
Data Visualization Engineer,99338.84 to 105826.45
Research Analyst,196652.89 to 203140.5
Python Developer,222603.31 to 229090.91
Software Engineer,417231.4 to 423719.01
Quantitative Researcher,138264.46 to 144752.07
Quantitative Researcher,79876.03 to 86363.64
AI Scientist,183677.69 to 190165.29
AI Scientist,138264.46 to 144752.07
Analytics Lead,209628.1 to 216115.7
Analytics Lead,190165.29 to 196652.89
Business Intelligence Engineer,326404.96 to 332892.56
Engineering Manager,326404.96 to 332892.56
Computer Vision Engineer,118801.65 to 125289.26
Data Product Manager,53925.62 to 60413.22
Full Stack Engineer,261528.93 to 268016.53
Cloud Engineer,138264.46 to 144752.07
Site Reliability Engineer,352355.37 to 358842.98
Pricing Analyst,53925.62 to 60413.22
Pricing Analyst,40950.41 to 47438.02
Systems Engineer,293966.94 to 300454.55
Data Developer,203140.5 to 209628.1
Consultant,40950.41 to 47438.02
AI Engineer,34462.81 to 40950.41
Data Management Associate,66900.83 to 73388.43
Data Management Associate,47438.02 to 53925.62
AI Specialist,21487.6 to 27975.21
Data Developer,66900.83 to 73388.43
Data Developer,170702.48 to 177190.08
Data Developer,112314.05 to 118801.65
Lead Analyst,248553.72 to 255041.32
Lead Analyst,118801.65 to 125289.26
Machine Learning Developer,105826.45 to 112314.05
Machine Learning Developer,99338.84 to 105826.45
AI Scientist,274504.13 to 280991.74
AI Scientist,190165.29 to 196652.89
Engineering Manager,242066.12 to 248553.72
Tech Lead,293966.94 to 300454.55
Tech Lead,229090.91 to 235578.51
Analytics Lead,216115.7 to 222603.31
AI Engineering Manager,268016.53 to 274504.13
Data Governance Specialist,15000.0 to 21487.6
Technical Writer,79876.03 to 86363.64
Technical Writer,60413.22 to 66900.83
Data Quality Engineer,131776.86 to 138264.46
Data Quality Engineer,92851.24 to 99338.84
Research Analyst,125289.26 to 131776.86
Machine Learning Engineer,27975.21 to 34462.81
Decision Scientist,125289.26 to 131776.86
Head of Data,436694.21 to 443181.82
Technical Lead,73388.43 to 79876.03
AI Architect,118801.65 to 125289.26
Member of Technical Staff,339380.17 to 345867.77
Member of Technical Staff,196652.89 to 203140.5
AI Architect,209628.1 to 216115.7
Data Operations Engineer,66900.83 to 73388.43
Machine Learning Specialist,112314.05 to 118801.65
Machine Learning Specialist,92851.24 to 99338.84
Computational Biologist,79876.03 to 86363.64
Quantitative Analyst,462644.63 to 469132.23
Solutions Architect,339380.17 to 345867.77
Quantitative Researcher,462644.63 to 469132.23
Quantitative Researcher,53925.62 to 60413.22
QA Engineer,144752.07 to 151239.67
QA Engineer,73388.43 to 79876.03
QA Engineer,66900.83 to 73388.43
Platform Engineer,287479.34 to 293966.94
Site Reliability Engineer,255041.32 to 261528.93
BI Analyst,40950.41 to 47438.02
Software Development Engineer,209628.1 to 216115.7
Manager,47438.02 to 53925.62
Research Analyst,157727.27 to 164214.88
Analytics Specialist,170702.48 to 177190.08
Data Quality Analyst,112314.05 to 118801.65
Software Development Engineer,313429.75 to 319917.36
Product Manager,332892.56 to 339380.17
Member of Technical Staff,151239.67 to 157727.27
Backend Developer,118801.65 to 125289.26
Backend Developer,105826.45 to 112314.05
MLOps Engineer,183677.69 to 190165.29
Full Stack Engineer,92851.24 to 99338.84
Data Operations Specialist,40950.41 to 47438.02
Solutions Engineer,86363.64 to 92851.24
Solutions Engineer,53925.62 to 60413.22
Consultant,229090.91 to 235578.51
Site Reliability Engineer,268016.53 to 274504.13
AI Architect,268016.53 to 274504.13
Data Analytics Lead,196652.89 to 203140.5
Data Analytics Lead,112314.05 to 118801.65
Platform Engineer,306942.15 to 313429.75
Developer,216115.7 to 222603.31
BI Developer,112314.05 to 118801.65
Product Analyst,151239.67 to 157727.27
Data Reporting Analyst,92851.24 to 99338.84
Data Analytics Specialist,157727.27 to 164214.88
Architect,40950.41 to 47438.02
Architect,27975.21 to 34462.81
Tech Lead,170702.48 to 177190.08
Data Management Coordinator,66900.83 to 73388.43
Data Management Coordinator,34462.81 to 40950.41
Data Lead,280991.74 to 287479.34
Research Engineer,73388.43 to 79876.03
Lead Analyst,125289.26 to 131776.86
Data Lead,268016.53 to 274504.13
Software Developer,274504.13 to 280991.74
Data Product Owner,242066.12 to 248553.72
Software Developer,255041.32 to 261528.93
Statistician,138264.46 to 144752.07
Statistician,66900.83 to 73388.43
Analytics Specialist,47438.02 to 53925.62
Solution Architect,229090.91 to 235578.51
Applied Scientist,60413.22 to 66900.83
Pricing Analyst,86363.64 to 92851.24
Pricing Analyst,73388.43 to 79876.03
Pricing Analyst,92851.24 to 99338.84
Pricing Analyst,79876.03 to 86363.64
Data Operations Engineer,190165.29 to 196652.89
Data Operations Engineer,112314.05 to 118801.65
Decision Scientist,164214.88 to 170702.48
Research Engineer,332892.56 to 339380.17
Research Engineer,417231.4 to 423719.01
Data Strategist,79876.03 to 86363.64
Research Associate,293966.94 to 300454.55
Research Associate,196652.89 to 203140.5
DevOps Engineer,216115.7 to 222603.31
QA Engineer,86363.64 to 92851.24
Data Specialist,138264.46 to 144752.07
Site Reliability Engineer,306942.15 to 313429.75
Data Infrastructure Engineer,105826.45 to 112314.05
Business Intelligence Specialist,151239.67 to 157727.27
Business Intelligence Specialist,92851.24 to 99338.84
Head of Data,157727.27 to 164214.88
Statistician,47438.02 to 53925.62
AI Specialist,34462.81 to 40950.41
Business Intelligence Analyst,235578.51 to 242066.12
Data Governance,287479.34 to 293966.94
Data Modeler,66900.83 to 73388.43
Lead Analyst,66900.83 to 73388.43
Systems Engineer,443181.82 to 449669.42
Analytics Engineer,15000.0 to 21487.6
Head of Data,92851.24 to 99338.84
Data Management Analyst,170702.48 to 177190.08
Product Designer,138264.46 to 144752.07
Data Reporting Analyst,118801.65 to 125289.26
Data Reporting Analyst,86363.64 to 92851.24
Prompt Engineer,164214.88 to 170702.48
Bioinformatics Scientist,138264.46 to 144752.07
Bioinformatics Scientist,79876.03 to 86363.64
Cloud Engineer,164214.88 to 170702.48
Site Reliability Engineer,293966.94 to 300454.55
Site Reliability Engineer,164214.88 to 170702.48
Scala Spark Developer,27975.21 to 34462.81
Product Designer,125289.26 to 131776.86
AI Product Owner,183677.69 to 190165.29
AI Product Owner,144752.07 to 151239.67
Technical Lead,99338.84 to 105826.45
Analytics Analyst,21487.6 to 27975.21
Data Scientist,358842.98 to 365330.58
Bioinformatics Scientist,209628.1 to 216115.7
Bioinformatics Scientist,170702.48 to 177190.08
Controls Engineer,86363.64 to 92851.24
Consultant,183677.69 to 190165.29
Data Integration Engineer,170702.48 to 177190.08
Data Integration Engineer,86363.64 to 92851.24
Machine Learning Tech Lead,255041.32 to 261528.93
Machine Learning Tech Lead,105826.45 to 112314.05
Analytics Lead,53925.62 to 60413.22
Analytics Lead,47438.02 to 53925.62
Bioinformatician,53925.62 to 60413.22
Analytics Specialist,34462.81 to 40950.41
Analytics Specialist,15000.0 to 21487.6
Decision Scientist,118801.65 to 125289.26
Machine Learning Researcher,73388.43 to 79876.03
Business Development Manager,73388.43 to 79876.03
AI Data Engineer,86363.64 to 92851.24
Cloud Database Administrator,157727.27 to 164214.88
Engineer,27975.21 to 34462.81
Machine Learning Scientist,105826.45 to 112314.05
Solutions Engineer,92851.24 to 99338.84
Data Management Consultant,235578.51 to 242066.12
Data Management Consultant,144752.07 to 151239.67
Data Scientist,319917.36 to 326404.96
Data Reporter,86363.64 to 92851.24
Data Reporter,73388.43 to 79876.03
AI Developer,196652.89 to 203140.5
Data Governance Specialist,40950.41 to 47438.02
Data Visualization Engineer,92851.24 to 99338.84
DevOps Engineer,157727.27 to 164214.88
Bioinformatician,248553.72 to 255041.32
Bioinformatician,151239.67 to 157727.27
BI Engineer,164214.88 to 170702.48
Data Governance Manager,118801.65 to 125289.26
Research Engineer,27975.21 to 34462.81
Data Scientist,462644.63 to 469132.23
AI Engineer,598884.3 to 605371.9
AI Engineer,15000.0 to 21487.6
Platform Engineer,339380.17 to 345867.77
Research Analyst,47438.02 to 53925.62
Solutions Architect,27975.21 to 34462.81
Quantitative Developer,177190.08 to 183677.69
Quantitative Developer,79876.03 to 86363.64
Developer,203140.5 to 209628.1
AI Specialist,47438.02 to 53925.62
AI Lead,209628.1 to 216115.7
AI Lead,170702.48 to 177190.08
Research Analyst,144752.07 to 151239.67
Research Associate,125289.26 to 131776.86
Business Intelligence Analyst,190165.29 to 196652.89
Business Insights Manager,92851.24 to 99338.84
Technical Writer,47438.02 to 53925.62
Power BI Administrator,144752.07 to 151239.67
Power BI Administrator,92851.24 to 99338.84
Associate,436694.21 to 443181.82
Software Development Engineer,306942.15 to 313429.75
Manager,21487.6 to 27975.21
AI Developer,456157.02 to 462644.63
AI Developer,170702.48 to 177190.08
AI Developer,40950.41 to 47438.02
AI Developer,27975.21 to 34462.81
Machine Learning Architect,319917.36 to 326404.96
Machine Learning Architect,170702.48 to 177190.08
Head of Data,73388.43 to 79876.03
Head of Data,60413.22 to 66900.83
Analytics Lead,242066.12 to 248553.72
AI Specialist,105826.45 to 112314.05
Head of Data,209628.1 to 216115.7
AI Architect,242066.12 to 248553.72
Solutions Architect,313429.75 to 319917.36
AI Research Scientist,47438.02 to 53925.62
AI Data Scientist,53925.62 to 60413.22
Data Quality Analyst,131776.86 to 138264.46
AI Product Owner,99338.84 to 105826.45
AI Product Owner,66900.83 to 73388.43
Data Operations Engineer,151239.67 to 157727.27
BI Developer,196652.89 to 203140.5
Data Analyst,358842.98 to 365330.58
Research Associate,118801.65 to 125289.26
Engineering Manager,118801.65 to 125289.26
Decision Scientist,229090.91 to 235578.51
Encounter Data Management Professional,92851.24 to 99338.84
Encounter Data Management Professional,66900.83 to 73388.43
Power BI Developer,86363.64 to 92851.24
Systems Engineer,47438.02 to 53925.62
Systems Engineer,34462.81 to 40950.41
Software Architect,112314.05 to 118801.65
Software Architect,99338.84 to 105826.45
Data Product Manager,209628.1 to 216115.7
Statistical Programmer,86363.64 to 92851.24
Solutions Architect,332892.56 to 339380.17
Cloud Database Engineer,99338.84 to 105826.45
Cloud Database Engineer,66900.83 to 73388.43
Statistician,92851.24 to 99338.84
AI Architect,378305.79 to 384793.39
AI Architect,203140.5 to 209628.1
AI Developer,248553.72 to 255041.32
Cloud Engineer,99338.84 to 105826.45
Cloud Engineer,60413.22 to 66900.83
Stage,170702.48 to 177190.08
Stage,105826.45 to 112314.05
Statistician,73388.43 to 79876.03
Solution Architect,131776.86 to 138264.46
Research Assistant,112314.05 to 118801.65
Cloud Database Engineer,183677.69 to 190165.29
Cloud Database Engineer,92851.24 to 99338.84
Head of Data,274504.13 to 280991.74
BI Engineer,183677.69 to 190165.29
Systems Engineer,86363.64 to 92851.24
Bioinformatician,125289.26 to 131776.86
Bioinformatician,105826.45 to 112314.05
Bioinformatician,92851.24 to 99338.84
Bioinformatician,86363.64 to 92851.24
Statistician,112314.05 to 118801.65
Head of AI,203140.5 to 209628.1
Machine Learning Developer,60413.22 to 66900.83
Machine Learning Specialist,66900.83 to 73388.43
Platform Engineer,261528.93 to 268016.53
AI Data Scientist,40950.41 to 47438.02
BI Analyst,53925.62 to 60413.22
BI Analyst,47438.02 to 53925.62
Data Analytics Manager,99338.84 to 105826.45
MLOps Engineer,79876.03 to 86363.64
Business Analyst,164214.88 to 170702.48
Data Engineer,365330.58 to 371818.18
Product Owner,274504.13 to 280991.74
Product Owner,125289.26 to 131776.86
Product Analyst,216115.7 to 222603.31
BI Analyst,157727.27 to 164214.88
Quantitative Analyst,40950.41 to 47438.02
Software Architect,345867.77 to 352355.37
Software Architect,242066.12 to 248553.72
Cloud Engineer,40950.41 to 47438.02
Cloud Engineer,86363.64 to 92851.24
Cloud Engineer,53925.62 to 60413.22
Research Engineer,404256.2 to 410743.8
Machine Learning Scientist,60413.22 to 66900.83
Machine Learning Scientist,40950.41 to 47438.02
Principal Statistical Programmer,151239.67 to 157727.27
Platform Engineer,332892.56 to 339380.17
Machine Learning Developer,203140.5 to 209628.1
Machine Learning Developer,118801.65 to 125289.26
System Engineer,92851.24 to 99338.84
AI Lead,40950.41 to 47438.02
Data Integration Engineer,92851.24 to 99338.84
Robotics Engineer,112314.05 to 118801.65
Research Analyst,216115.7 to 222603.31
Business Intelligence,86363.64 to 92851.24
Business Intelligence,73388.43 to 79876.03
Business Intelligence,170702.48 to 177190.08
Business Intelligence,112314.05 to 118801.65
Data Quality Engineer,73388.43 to 79876.03
Solution Architect,73388.43 to 79876.03
Data Quality Engineer,99338.84 to 105826.45
Data Quality Engineer,79876.03 to 86363.64
Data Product Manager,261528.93 to 268016.53
Software Developer,319917.36 to 326404.96
Associate,391280.99 to 397768.6
Computer Vision Engineer,268016.53 to 274504.13
Computer Vision Engineer,242066.12 to 248553.72
Business Intelligence Developer,47438.02 to 53925.62
Platform Engineer,274504.13 to 280991.74
Full Stack Engineer,53925.62 to 60413.22
Data Visualization Developer,164214.88 to 170702.48
Data Platform Engineer,99338.84 to 105826.45
Data Analytics Specialist,66900.83 to 73388.43
AI Architect,345867.77 to 352355.37
Data Architect,21487.6 to 27975.21
Data Lead,86363.64 to 92851.24
Data Quality Lead,144752.07 to 151239.67
Data Quality Lead,86363.64 to 92851.24
Machine Learning Architect,371818.18 to 378305.79
Cloud Engineer,216115.7 to 222603.31
Machine Learning Specialist,183677.69 to 190165.29
Machine Learning Specialist,125289.26 to 131776.86
Data Product Manager,177190.08 to 183677.69
Business Intelligence,300454.55 to 306942.15
