"Solution Architect","94830.51 - 99265.54"
"Data Scientist","316581.92 - 321016.95"
"Data Management Lead","210141.24 - 214576.27"
"Data Management Lead","139180.79 - 143615.82"
"Data Analytics Lead","170225.99 - 174661.02"
"Data Analytics Lead","112570.62 - 117005.65"
"Machine Learning Engineer","383107.34 - 387542.37"
"Cloud Engineer","196836.16 - 201271.19"
"Cloud Engineer","130310.73 - 134745.76"
"Data Visualization Engineer","281101.69 - 285536.72"
"Data Visualization Engineer","174661.02 - 179096.05"
"Consultant","28305.08 - 32740.11"
"Data Analytics Specialist","99265.54 - 103700.56"
"Data Analytics Specialist","77090.4 - 81525.42"
"Statistical Programmer","103700.56 - 108135.59"
"Data Governance Specialist","117005.65 - 121440.68"
"Data Governance Specialist","77090.4 - 81525.42"
"Data Modeler","130310.73 - 134745.76"
"Data Modeler","90395.48 - 94830.51"
"Data Operations Specialist","139180.79 - 143615.82"
"Data Operations Specialist","68220.34 - 72655.37"
"Technical Lead","245621.47 - 250056.5"
"Technical Lead","192401.13 - 196836.16"
"Platform Data Engineer","37175.14 - 41610.17"
"Bear Robotics","201271.19 - 205706.21"
"Bear Robotics","174661.02 - 179096.05"
"Business Intelligence","156920.9 - 161355.93"
"Research Analyst","139180.79 - 143615.82"
"Principal Application Delivery Consultant","241186.44 - 245621.47"
"Principal Application Delivery Consultant","121440.68 - 125875.71"
"Business Intelligence Engineer","46045.2 - 50480.23"
"Business Intelligence Engineer","37175.14 - 41610.17"
"Full Stack Developer","90395.48 - 94830.51"
"Research Analyst","59350.28 - 63785.31"
"Research Analyst","54915.25 - 59350.28"
"Data Management Analyst","94830.51 - 99265.54"
"Power BI Developer","143615.82 - 148050.85"
"Power BI Developer","68220.34 - 72655.37"
"Engineering Manager","409717.51 - 414152.54"
"Business Intelligence Developer","267796.61 - 272231.64"
"Cloud Database Administrator","112570.62 - 117005.65"
"Cloud Database Administrator","72655.37 - 77090.4"
"Data Visualization Specialist","134745.76 - 139180.79"
"Data Visualization Specialist","59350.28 - 63785.31"
"Technical Writer","85960.45 - 90395.48"
"Machine Learning Engineer","374237.29 - 378672.32"
"Director of Machine Learning","343192.09 - 347627.12"
"Director of Machine Learning","170225.99 - 174661.02"
"Data Engineer","356497.18 - 360932.2"
"Robotics Engineer","85960.45 - 90395.48"
"Computer Vision Engineer","183531.07 - 187966.1"
"Data Operations Manager","174661.02 - 179096.05"
"Data Operations Manager","121440.68 - 125875.71"
"Data Operations Analyst","143615.82 - 148050.85"
"Data Operations Analyst","77090.4 - 81525.42"
"Data Modeler","108135.59 - 112570.62"
"Full Stack Engineer","125875.71 - 130310.73"
"Solutions Engineer","254491.53 - 258926.55"
"Product Manager","254491.53 - 258926.55"
"Data Visualization Engineer","276666.67 - 281101.69"
"Data Analyst","272231.64 - 276666.67"
"BI Developer","143615.82 - 148050.85"
"Data Operations Analyst","63785.31 - 68220.34"
"Data Operations Engineer","125875.71 - 130310.73"
"Data Operations Engineer","99265.54 - 103700.56"
"Systems Engineer","99265.54 - 103700.56"
"Manager","409717.51 - 414152.54"
"Data Quality Specialist","103700.56 - 108135.59"
"Data Quality Specialist","81525.42 - 85960.45"
"Data Governance Specialist","165790.96 - 170225.99"
"Data Governance Specialist","85960.45 - 90395.48"
"Systems Engineer","125875.71 - 130310.73"
"Systems Engineer","63785.31 - 68220.34"
"Systems Engineer","72655.37 - 77090.4"
"Data Integration Specialist","99265.54 - 103700.56"
"Data Integration Specialist","90395.48 - 94830.51"
"Principal Statistical Programmer","117005.65 - 121440.68"
"Data Developer","143615.82 - 148050.85"
"Data Developer","125875.71 - 130310.73"
"Full Stack Engineer","338757.06 - 343192.09"
"Data Engineer","374237.29 - 378672.32"
"Machine Learning Scientist","165790.96 - 170225.99"
"Bioinformatics Scientist","183531.07 - 187966.1"
"Bioinformatics Scientist","99265.54 - 103700.56"
"Data Developer","134745.76 - 139180.79"
"Data Governance Lead","125875.71 - 130310.73"
"Data Product Manager","258926.55 - 263361.58"
"Data Product Manager","196836.16 - 201271.19"
"Data Analytics Manager","232316.38 - 236751.41"
"Data Analytics Manager","223446.33 - 227881.36"
"Data Analytics Manager","143615.82 - 148050.85"
"Analytics Engineer","383107.34 - 387542.37"
"AI Engineer","223446.33 - 227881.36"
"Product Designer","170225.99 - 174661.02"
"Product Designer","143615.82 - 148050.85"
"Data Product Owner","201271.19 - 205706.21"
"Prompt Engineer","227881.36 - 232316.38"
"Data Governance Manager","85960.45 - 90395.48"
"Machine Learning Developer","134745.76 - 139180.79"
"Data Operations Engineer","130310.73 - 134745.76"
"QA Engineer","276666.67 - 281101.69"
"QA Engineer","139180.79 - 143615.82"
"Solutions Engineer","134745.76 - 139180.79"
"Solutions Engineer","90395.48 - 94830.51"
"BI Analyst","63785.31 - 68220.34"
"Chatbot Developer","156920.9 - 161355.93"
"Chatbot Developer","77090.4 - 81525.42"
"Engineer","467372.88 - 471807.91"
"Research Analyst","161355.93 - 165790.96"
"ETL Developer","117005.65 - 121440.68"
"ETL Developer","112570.62 - 117005.65"
"Statistical Programmer","63785.31 - 68220.34"
"BI Engineer","130310.73 - 134745.76"
"Solutions Engineer","130310.73 - 134745.76"
"Applied Scientist","179096.05 - 183531.07"
"Business Intelligence Engineer","59350.28 - 63785.31"
"Systems Engineer","436327.68 - 440762.71"
"Systems Engineer","356497.18 - 360932.2"
"Product Analyst","210141.24 - 214576.27"
"Business Analyst","23870.06 - 28305.08"
"Solutions Engineer","81525.42 - 85960.45"
"Data Platform Engineer","219011.3 - 223446.33"
"Data Platform Engineer","165790.96 - 170225.99"
"Backend Engineer","227881.36 - 232316.38"
"Data Product Manager","205706.21 - 210141.24"
"Data Analyst","431892.66 - 436327.68"
"Software Engineer","378672.32 - 383107.34"
"Artificial Intelligence Engineer","196836.16 - 201271.19"
"Artificial Intelligence Engineer","90395.48 - 94830.51"
"Solutions Architect","81525.42 - 85960.45"
"AI Architect","201271.19 - 205706.21"
"Data Governance Manager","232316.38 - 236751.41"
"Data Governance Manager","130310.73 - 134745.76"
"AI Architect","148050.85 - 152485.88"
"Business Intelligence Analyst","174661.02 - 179096.05"
"Business Intelligence Analyst","99265.54 - 103700.56"
"AI Architect","232316.38 - 236751.41"
"Quantitative Researcher","245621.47 - 250056.5"
"Quantitative Researcher","156920.9 - 161355.93"
"Data Governance Analyst","117005.65 - 121440.68"
"Data Governance Analyst","68220.34 - 72655.37"
"Business Intelligence","134745.76 - 139180.79"
"Business Intelligence","108135.59 - 112570.62"
"Engineering Manager","156920.9 - 161355.93"
"Data Modeler","196836.16 - 201271.19"
"Data Modeler","165790.96 - 170225.99"
"Applied Scientist","170225.99 - 174661.02"
"Data Management Analyst","134745.76 - 139180.79"
"Decision Scientist","196836.16 - 201271.19"
"Data Product Owner","134745.76 - 139180.79"
"Data Product Owner","99265.54 - 103700.56"
"Research Scientist","276666.67 - 281101.69"
"Product Analyst","241186.44 - 245621.47"
"Product Analyst","196836.16 - 201271.19"
"Product Analyst","152485.88 - 156920.9"
"Solution Architect","187966.1 - 192401.13"
"Solution Architect","201271.19 - 205706.21"
"Consultant","192401.13 - 196836.16"
"Systems Engineer","210141.24 - 214576.27"
"Power BI Developer","161355.93 - 165790.96"
"Power BI Developer","112570.62 - 117005.65"
"Data Operations Manager","223446.33 - 227881.36"
"Data Operations Manager","156920.9 - 161355.93"
"Systems Engineer","41610.17 - 46045.2"
"Research Analyst","77090.4 - 81525.42"
"Business Intelligence Developer","68220.34 - 72655.37"
"Manager","498418.08 - 502853.11"
"Technical Writer","170225.99 - 174661.02"
"Technical Writer","117005.65 - 121440.68"
"Data Analyst","263361.58 - 267796.61"
"Data Architect","369802.26 - 374237.29"
"Principal Statistical Programmer","170225.99 - 174661.02"
"Engineer","405282.49 - 409717.51"
"Engineering Manager","134745.76 - 139180.79"
"Research Analyst","134745.76 - 139180.79"
"Research Scientist","227881.36 - 232316.38"
"Data Analytics Lead","298841.81 - 303276.84"
"Data Analytics Lead","139180.79 - 143615.82"
"Business Intelligence Developer","170225.99 - 174661.02"
"Data Quality Analyst","54915.25 - 59350.28"
"BI Engineer","54915.25 - 59350.28"
"Data Governance Analyst","285536.72 - 289971.75"
"Data Governance Analyst","139180.79 - 143615.82"
"Data Governance Architect","165790.96 - 170225.99"
"Data Governance Architect","63785.31 - 68220.34"
"Data Governance Analyst","46045.2 - 50480.23"
"Associate","405282.49 - 409717.51"
"Associate","258926.55 - 263361.58"
"Python Developer","179096.05 - 183531.07"
"Python Developer","63785.31 - 68220.34"
"Quantitative Researcher","103700.56 - 108135.59"
"Quantitative Researcher","72655.37 - 77090.4"
"Machine Learning Scientist","125875.71 - 130310.73"
"Bioinformatics Scientist","156920.9 - 161355.93"
"Systems Engineer","423022.6 - 427457.63"
"Systems Engineer","298841.81 - 303276.84"
"Data Operations Specialist","54915.25 - 59350.28"
"Data Operations Specialist","46045.2 - 50480.23"
"Analyst","223446.33 - 227881.36"
"Analyst","236751.41 - 241186.44"
"Data Quality Engineer","112570.62 - 117005.65"
"Data Product Manager","227881.36 - 232316.38"
"Data Product Manager","99265.54 - 103700.56"
"BI Developer","94830.51 - 99265.54"
"Software Developer","312146.89 - 316581.92"
"AI Developer","294406.78 - 298841.81"
"AI Developer","139180.79 - 143615.82"
"Data Strategist","201271.19 - 205706.21"
"Data Strategist","90395.48 - 94830.51"
"Research Engineer","112570.62 - 117005.65"
"Software Developer","267796.61 - 272231.64"
"Software Developer","125875.71 - 130310.73"
"Analytics Engineer","298841.81 - 303276.84"
"Data Governance Analyst","174661.02 - 179096.05"
"Data Governance Analyst","81525.42 - 85960.45"
"Data Analytics Manager","59350.28 - 63785.31"
"Product Manager","46045.2 - 50480.23"
"Data Scientist","347627.12 - 352062.15"
"Analytics Lead","272231.64 - 276666.67"
"Analytics Lead","130310.73 - 134745.76"
"Statistician","130310.73 - 134745.76"
"Statistical Programmer","77090.4 - 81525.42"
"DevOps Engineer","210141.24 - 214576.27"
"Data Quality Analyst","59350.28 - 63785.31"
"Data Analytics Consultant","108135.59 - 112570.62"
"Machine Learning Researcher","205706.21 - 210141.24"
"Machine Learning Researcher","161355.93 - 165790.96"
"Engineer","360932.2 - 365367.23"
"Applied Scientist","201271.19 - 205706.21"
"Applied Scientist","267796.61 - 272231.64"
"Applied Scientist","183531.07 - 187966.1"
"Data Engineer","338757.06 - 343192.09"
"Solutions Engineer","59350.28 - 63785.31"
"Solutions Engineer","46045.2 - 50480.23"
"Backend Engineer","117005.65 - 121440.68"
"Software Engineer","529463.28 - 533898.31"
"Data Integration Engineer","174661.02 - 179096.05"
"Data Integration Specialist","72655.37 - 77090.4"
"Analytics Engineer","85960.45 - 90395.48"
"Consultant","294406.78 - 298841.81"
"Business Analyst","179096.05 - 183531.07"
"AI Engineer","170225.99 - 174661.02"
"Full Stack Developer","161355.93 - 165790.96"
"Head of Data","409717.51 - 414152.54"
"Cloud Engineer","90395.48 - 94830.51"
"Technical Lead","263361.58 - 267796.61"
"Head of Data","236751.41 - 241186.44"
"Data Product Manager","289971.75 - 294406.78"
"BI Engineer","143615.82 - 148050.85"
"BI Engineer","152485.88 - 156920.9"
"Head of AI","423022.6 - 427457.63"
"Head of AI","281101.69 - 285536.72"
"Machine Learning Developer","201271.19 - 205706.21"
"Machine Learning Developer","125875.71 - 130310.73"
"DevOps Engineer","245621.47 - 250056.5"
"Backend Engineer","241186.44 - 245621.47"
"Business Intelligence Developer","112570.62 - 117005.65"
"Data Specialist","174661.02 - 179096.05"
"Data Specialist","117005.65 - 121440.68"
"BI Analyst","15000.0 - 19435.03"
"Product Analyst","59350.28 - 63785.31"
"Product Analyst","50480.23 - 54915.25"
"AI Developer","156920.9 - 161355.93"
"AI Developer","63785.31 - 68220.34"
"Machine Learning Developer","81525.42 - 85960.45"
"AI Specialist","156920.9 - 161355.93"
"AI Specialist","130310.73 - 134745.76"
"BI Analyst","19435.03 - 23870.06"
"Artificial Intelligence Engineer","112570.62 - 117005.65"
"Artificial Intelligence Engineer","54915.25 - 59350.28"
"Research Scientist","405282.49 - 409717.51"
"Research Scientist","152485.88 - 156920.9"
"Data Engineer","334322.03 - 338757.06"
"AI Engineer","85960.45 - 90395.48"
"Backend Engineer","90395.48 - 94830.51"
"Backend Engineer","258926.55 - 263361.58"
"Technical Writer","134745.76 - 139180.79"
"Technical Writer","112570.62 - 117005.65"
"DevOps Engineer","232316.38 - 236751.41"
"Product Designer","23870.06 - 28305.08"
"Machine Learning Scientist","245621.47 - 250056.5"
"Machine Learning Scientist","143615.82 - 148050.85"
"Data Governance Lead","90395.48 - 94830.51"
"Data Quality Lead","187966.1 - 192401.13"
"Data Quality Lead","121440.68 - 125875.71"
"Data Analytics Manager","161355.93 - 165790.96"
"Data Architect","396412.43 - 400847.46"
"Software Engineer","360932.2 - 365367.23"
"Research Engineer","63785.31 - 68220.34"
"Data Analyst","409717.51 - 414152.54"
"Data Analyst","360932.2 - 365367.23"
"Backend Engineer","352062.15 - 356497.18"
"Product Manager","507288.14 - 511723.16"
"Data Architect","267796.61 - 272231.64"
"Data Product Manager","201271.19 - 205706.21"
"Data Quality Analyst","94830.51 - 99265.54"
"Data Analytics Lead","125875.71 - 130310.73"
"Data Analytics Lead","103700.56 - 108135.59"
"Data Analytics Developer","108135.59 - 112570.62"
"Data Analytics Developer","81525.42 - 85960.45"
"Machine Learning Developer","85960.45 - 90395.48"
"Solutions Architect","125875.71 - 130310.73"
"Bioinformatics Scientist","54915.25 - 59350.28"
"Bioinformatics Scientist","32740.11 - 37175.14"
"Head of Data","103700.56 - 108135.59"
"Head of Data","99265.54 - 103700.56"
"Data Specialist","130310.73 - 134745.76"
"Solutions Engineer","298841.81 - 303276.84"
"Solutions Engineer","245621.47 - 250056.5"
"Statistician","219011.3 - 223446.33"
"Engineering Manager","387542.37 - 391977.4"
"Business Intelligence Developer","77090.4 - 81525.42"
"Data Quality Lead","236751.41 - 241186.44"
"AI Developer","125875.71 - 130310.73"
"AI Developer","117005.65 - 121440.68"
"Data Analyst","276666.67 - 281101.69"
"Data Analyst","258926.55 - 263361.58"
"Head of Data","267796.61 - 272231.64"
"Insight Analyst","94830.51 - 99265.54"
"Insight Analyst","68220.34 - 72655.37"
"Engineer","498418.08 - 502853.11"
"AI Architect","125875.71 - 130310.73"
"Cloud Engineer","165790.96 - 170225.99"
"Solutions Engineer","498418.08 - 502853.11"
"Solutions Engineer","152485.88 - 156920.9"
"Backend Engineer","285536.72 - 289971.75"
"Backend Engineer","187966.1 - 192401.13"
"Data Architect","272231.64 - 276666.67"
"Analytics Engineer","54915.25 - 59350.28"
"Decision Scientist","289971.75 - 294406.78"
"Decision Scientist","192401.13 - 196836.16"
"Solutions Engineer","165790.96 - 170225.99"
"Data Management Analyst","41610.17 - 46045.2"
"Data Management Analyst","37175.14 - 41610.17"
"Power BI Consultant","108135.59 - 112570.62"
"Power BI Consultant","99265.54 - 103700.56"
"Full Stack Developer","99265.54 - 103700.56"
"Applied Scientist","227881.36 - 232316.38"
"Solution Architect","32740.11 - 37175.14"
"Solution Architect","272231.64 - 276666.67"
"Solutions Engineer","267796.61 - 272231.64"
"Engineer","334322.03 - 338757.06"
"Full Stack Engineer","152485.88 - 156920.9"
"Full Stack Engineer","130310.73 - 134745.76"
"Applied Scientist","396412.43 - 400847.46"
"Data Visualization Specialist","94830.51 - 99265.54"
"Data Visualization Specialist","68220.34 - 72655.37"
"Data Analytics Specialist","54915.25 - 59350.28"
"Business Intelligence","125875.71 - 130310.73"
"Business Analyst","219011.3 - 223446.33"
"Data Developer","81525.42 - 85960.45"
"Platform Engineer","254491.53 - 258926.55"
"Research Scientist","63785.31 - 68220.34"
"Data Governance Lead","152485.88 - 156920.9"
"Data Governance Lead","121440.68 - 125875.71"
"Data Scientist","675819.21 - 680254.24"
"MLOps Engineer","183531.07 - 187966.1"
"MLOps Engineer","143615.82 - 148050.85"
"Engineer","489548.02 - 493983.05"
"Machine Learning Researcher","214576.27 - 219011.3"
"Machine Learning Researcher","99265.54 - 103700.56"
"Cloud Engineer","223446.33 - 227881.36"
"Cloud Engineer","148050.85 - 152485.88"
"Site Reliability Engineer","263361.58 - 267796.61"
"Bioinformatics Scientist","108135.59 - 112570.62"
"Backend Software Engineer","112570.62 - 117005.65"
"Research Engineer","352062.15 - 356497.18"
"Data Quality Engineer","143615.82 - 148050.85"
"Data Quality Engineer","117005.65 - 121440.68"
"AI Lead","236751.41 - 241186.44"
"AI Lead","125875.71 - 130310.73"
"Head of Data","143615.82 - 148050.85"
"BI Engineer","214576.27 - 219011.3"
"Engineer","454067.8 - 458502.82"
"Business Intelligence Analyst","227881.36 - 232316.38"
"Business Intelligence Analyst","219011.3 - 223446.33"
"Data Product Manager","90395.48 - 94830.51"
"Data Visualization Developer","130310.73 - 134745.76"
"Data Visualization Developer","90395.48 - 94830.51"
"BI Analyst","85960.45 - 90395.48"
"BI Analyst","72655.37 - 77090.4"
"Data Operations Manager","103700.56 - 108135.59"
"Backend Engineer","183531.07 - 187966.1"
"Backend Engineer","134745.76 - 139180.79"
"Business Intelligence Developer","187966.1 - 192401.13"
"Data Operations Analyst","139180.79 - 143615.82"
"Data Operations Analyst","112570.62 - 117005.65"
"AI Architect","338757.06 - 343192.09"
"AI Architect","219011.3 - 223446.33"
"Data Integrity Analyst","134745.76 - 139180.79"
"Data Integrity Analyst","63785.31 - 68220.34"
"MLOps Engineer","338757.06 - 343192.09"
"Quantitative Analyst","179096.05 - 183531.07"
"Quantitative Analyst","99265.54 - 103700.56"
"Lead Engineer","156920.9 - 161355.93"
"Research Analyst","121440.68 - 125875.71"
"DevOps Engineer","325451.98 - 329887.01"
"DevOps Engineer","161355.93 - 165790.96"
"Python Developer","187966.1 - 192401.13"
"Python Developer","72655.37 - 77090.4"
"AI Engineer","369802.26 - 374237.29"
"Member of Technical Staff","179096.05 - 183531.07"
"Member of Technical Staff","121440.68 - 125875.71"
"Machine Learning Engineer","41610.17 - 46045.2"
"Data Operations Manager","187966.1 - 192401.13"
"Data Operations Manager","152485.88 - 156920.9"
"QA Engineer","77090.4 - 81525.42"
"Cloud Database Engineer","241186.44 - 245621.47"
"Cloud Database Engineer","219011.3 - 223446.33"
"Full Stack Engineer","210141.24 - 214576.27"
"Full Stack Engineer","161355.93 - 165790.96"
"Bioinformatics Scientist","161355.93 - 165790.96"
"Software Developer","23870.06 - 28305.08"
"Data Visualization Analyst","134745.76 - 139180.79"
"Data Visualization Analyst","59350.28 - 63785.31"
"Data Visualization Specialist","170225.99 - 174661.02"
"Data Visualization Specialist","72655.37 - 77090.4"
"Software Developer","108135.59 - 112570.62"
"Data Scientist","374237.29 - 378672.32"
"Data Management Specialist","134745.76 - 139180.79"
"Consultant","272231.64 - 276666.67"
"Software Engineer","449632.77 - 454067.8"
"Data Governance Specialist","37175.14 - 41610.17"
"Decision Scientist","258926.55 - 263361.58"
"Decision Scientist","103700.56 - 108135.59"
"Software Development Engineer","219011.3 - 223446.33"
"Software Development Engineer","68220.34 - 72655.37"
"Data Analyst","241186.44 - 245621.47"
"Engineering Manager","125875.71 - 130310.73"
"Analytics Engineer","232316.38 - 236751.41"
"Full Stack Engineer","187966.1 - 192401.13"
"Full Stack Engineer","121440.68 - 125875.71"
"Research Assistant","108135.59 - 112570.62"
"Research Assistant","81525.42 - 85960.45"
"Research Scientist","54915.25 - 59350.28"
"Engineer","445197.74 - 449632.77"
"AI Architect","134745.76 - 139180.79"
"Lead Engineer","201271.19 - 205706.21"
"Lead Engineer","179096.05 - 183531.07"
"Associate","23870.06 - 28305.08"
"Data Governance Specialist","90395.48 - 94830.51"
"Data Governance Specialist","54915.25 - 59350.28"
"Business Intelligence Developer","201271.19 - 205706.21"
"AI Product Manager","289971.75 - 294406.78"
"AI Product Manager","192401.13 - 196836.16"
"MLOps Engineer","165790.96 - 170225.99"
"Data Operations Associate","72655.37 - 77090.4"
"Data Operations Associate","63785.31 - 68220.34"
"Data Integration Specialist","112570.62 - 117005.65"
"Machine Learning Lead","219011.3 - 223446.33"
"Machine Learning Lead","121440.68 - 125875.71"
"Data Infrastructure Engineer","192401.13 - 196836.16"
"Data Infrastructure Engineer","117005.65 - 121440.68"
"Solutions Architect","152485.88 - 156920.9"
"Site Reliability Engineer","187966.1 - 192401.13"
"AI Engineer","338757.06 - 343192.09"
"Power BI Developer","77090.4 - 81525.42"
"Data Visualization Engineer","187966.1 - 192401.13"
"Data Visualization Analyst","81525.42 - 85960.45"
"Cloud Engineer","263361.58 - 267796.61"
"DevOps Engineer","170225.99 - 174661.02"
"DevOps Engineer","72655.37 - 77090.4"
"Full Stack Engineer","112570.62 - 117005.65"
"Business Intelligence","148050.85 - 152485.88"
"Quantitative Analyst","223446.33 - 227881.36"
"Quantitative Analyst","201271.19 - 205706.21"
"Data Governance Lead","210141.24 - 214576.27"
"Data Governance Lead","139180.79 - 143615.82"
"Data Team Lead","263361.58 - 267796.61"
"Data Team Lead","174661.02 - 179096.05"
"Engineer","23870.06 - 28305.08"
"Big Data Developer","112570.62 - 117005.65"
"Big Data Developer","68220.34 - 72655.37"
"Software Developer","68220.34 - 72655.37"
"Business Intelligence Analyst","139180.79 - 143615.82"
"Statistician","50480.23 - 54915.25"
"Business Intelligence Manager","205706.21 - 210141.24"
"Applied Scientist","325451.98 - 329887.01"
"Machine Learning Scientist","289971.75 - 294406.78"
"Machine Learning Scientist","179096.05 - 183531.07"
"ML Infrastructure Engineer","148050.85 - 152485.88"
"ML Infrastructure Engineer","117005.65 - 121440.68"
"AI Product Manager","223446.33 - 227881.36"
"AI Product Manager","187966.1 - 192401.13"
"BI Engineer","156920.9 - 161355.93"
"BI Engineer","117005.65 - 121440.68"
"DevOps Engineer","54915.25 - 59350.28"
"DevOps Engineer","41610.17 - 46045.2"
"Business Analyst","134745.76 - 139180.79"
"AI Engineer","258926.55 - 263361.58"
"Cloud Database Engineer","68220.34 - 72655.37"
"Cloud Database Engineer","54915.25 - 59350.28"
"Data Analytics Specialist","214576.27 - 219011.3"
"Data Analytics Specialist","134745.76 - 139180.79"
"Data Specialist","165790.96 - 170225.99"
"Data Specialist","112570.62 - 117005.65"
"Data Modeler","125875.71 - 130310.73"
"Quantitative Analyst","161355.93 - 165790.96"
"Quantitative Analyst","134745.76 - 139180.79"
"Manager","383107.34 - 387542.37"
"Data Management Specialist","46045.2 - 50480.23"
"Data Quality Engineer","148050.85 - 152485.88"
"Data Quality Engineer","90395.48 - 94830.51"
"Applied Scientist","32740.11 - 37175.14"
"Director of Machine Learning","205706.21 - 210141.24"
"Data Architect","298841.81 - 303276.84"
"AI Researcher","192401.13 - 196836.16"
"AI Researcher","183531.07 - 187966.1"
"Engineering Manager","99265.54 - 103700.56"
"AI Scientist","316581.92 - 321016.95"
"AI Scientist","245621.47 - 250056.5"
"AI Engineer","347627.12 - 352062.15"
"Statistician","148050.85 - 152485.88"
"Statistician","174661.02 - 179096.05"
"Backend Engineer","498418.08 - 502853.11"
"Head of Data","152485.88 - 156920.9"
"AI Specialist","236751.41 - 241186.44"
"Data Governance Analyst","77090.4 - 81525.42"
"Applied Scientist","254491.53 - 258926.55"
"Data Modeler","63785.31 - 68220.34"
"Associate","50480.23 - 54915.25"
"Data Architect","254491.53 - 258926.55"
"Data Scientist","414152.54 - 418587.57"
"Research Scientist","223446.33 - 227881.36"
"Product Manager","334322.03 - 338757.06"
"Applied Scientist","307711.86 - 312146.89"
"BI Developer","108135.59 - 112570.62"
"BI Developer","85960.45 - 90395.48"
"Robotics Engineer","236751.41 - 241186.44"
"Robotics Engineer","156920.9 - 161355.93"
"Data Manager","179096.05 - 183531.07"
"Data Operations Manager","108135.59 - 112570.62"
"Data Operations Manager","94830.51 - 99265.54"
"Data Governance Lead","85960.45 - 90395.48"
"BI Developer","165790.96 - 170225.99"
"Data Analytics Specialist","170225.99 - 174661.02"
"Machine Learning Engineer","387542.37 - 391977.4"
"Stage","32740.11 - 37175.14"
"Software Engineer","387542.37 - 391977.4"
"Engineering Manager","356497.18 - 360932.2"
"Data Analytics Lead","192401.13 - 196836.16"
"ML Infrastructure Engineer","232316.38 - 236751.41"
"ML Infrastructure Engineer","121440.68 - 125875.71"
"AI Architect","298841.81 - 303276.84"
"Head of AI","196836.16 - 201271.19"
"Head of AI","165790.96 - 170225.99"
"AI Specialist","117005.65 - 121440.68"
"Data Integrity Analyst","85960.45 - 90395.48"
"Data Integrity Analyst","41610.17 - 46045.2"
"Data Reporting Analyst","50480.23 - 54915.25"
"Software Development Engineer","50480.23 - 54915.25"
"Data Infrastructure Engineer","312146.89 - 316581.92"
"Data Infrastructure Engineer","174661.02 - 179096.05"
"AI Product Manager","241186.44 - 245621.47"
"AI Product Manager","143615.82 - 148050.85"
"Data Governance Analyst","112570.62 - 117005.65"
"Data Governance Analyst","63785.31 - 68220.34"
"Data Operations Analyst","179096.05 - 183531.07"
"Data Operations Analyst","103700.56 - 108135.59"
"Data Analytics Specialist","112570.62 - 117005.65"
"Business Intelligence Analyst","156920.9 - 161355.93"
"Product Designer","81525.42 - 85960.45"
"Engineering Manager","529463.28 - 533898.31"
"Engineering Manager","436327.68 - 440762.71"
"Analytics Engineer","272231.64 - 276666.67"
"Cloud Engineer","108135.59 - 112570.62"
"Software Developer","28305.08 - 32740.11"
"AI Lead","68220.34 - 72655.37"
"Applied Scientist","281101.69 - 285536.72"
"Engineering Manager","303276.84 - 307711.86"
"Data Scientist","329887.01 - 334322.03"
"Backend Engineer","232316.38 - 236751.41"
"Full Stack Engineer","232316.38 - 236751.41"
"Full Stack Engineer","134745.76 - 139180.79"
"Engineer","369802.26 - 374237.29"
"AI Machine Learning Engineer","117005.65 - 121440.68"
"Data Lead","192401.13 - 196836.16"
"DevOps Engineer","63785.31 - 68220.34"
"Data Analytics Manager","192401.13 - 196836.16"
"Statistical Programmer","214576.27 - 219011.3"
"Associate","232316.38 - 236751.41"
"Systems Engineer","59350.28 - 63785.31"
"Research Analyst","223446.33 - 227881.36"
"Lead Engineer","112570.62 - 117005.65"
"Master Data Management","219011.3 - 223446.33"
"Master Data Management","201271.19 - 205706.21"
"Solutions Engineer","343192.09 - 347627.12"
"Solutions Engineer","276666.67 - 281101.69"
"Manager","507288.14 - 511723.16"
"Manager","423022.6 - 427457.63"
"Manager","511723.16 - 516158.19"
"Manager","489548.02 - 493983.05"
"Solutions Engineer","170225.99 - 174661.02"
"Solutions Engineer","117005.65 - 121440.68"
"Data Developer","165790.96 - 170225.99"
"Data Developer","148050.85 - 152485.88"
"Member of Technical Staff","192401.13 - 196836.16"
"Member of Technical Staff","165790.96 - 170225.99"
"Data Operations Engineer","179096.05 - 183531.07"
"MLOps Engineer","267796.61 - 272231.64"
"MLOps Engineer","214576.27 - 219011.3"
"MLOps Engineer","90395.48 - 94830.51"
"Cloud Database Administrator","192401.13 - 196836.16"
"Cloud Database Administrator","117005.65 - 121440.68"
"Power BI Developer","103700.56 - 108135.59"
"Power BI Developer","72655.37 - 77090.4"
"Prompt Engineer","250056.5 - 254491.53"
"Prompt Engineer","210141.24 - 214576.27"
"Data Integration Specialist","54915.25 - 59350.28"
"Product Designer","250056.5 - 254491.53"
"Product Designer","117005.65 - 121440.68"
"Solutions Engineer","294406.78 - 298841.81"
"Engineering Manager","507288.14 - 511723.16"
"Engineering Manager","423022.6 - 427457.63"
"Solutions Engineer","241186.44 - 245621.47"
"AI Engineer","334322.03 - 338757.06"
"Software Developer","219011.3 - 223446.33"
"Quantitative Analyst","94830.51 - 99265.54"
"Machine Learning Engineer","418587.57 - 423022.6"
"Artificial Intelligence Engineer","338757.06 - 343192.09"
"Artificial Intelligence Engineer","179096.05 - 183531.07"
"Data Product Owner","205706.21 - 210141.24"
"Platform Engineer","112570.62 - 117005.65"
